"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nicaragua","NIC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2.62669163941791E-07","2.73822890877845E-07","2.92993264722572E-07","3.13814012871431E-07","3.55351736443568E-07","3.80577305806783E-07","3.95041319291182E-07","4.14619016124824E-07","4.25199656352289E-07","4.42467904598724E-07","4.44713117241848E-07","4.5820973462085E-07","4.73720257016221E-07","5.70683712664668E-07","7.68904956393716E-07","7.79223209590612E-07","8.77713416528299E-07","1.03196120841945E-06","9.58586500717267E-07","9.03123564490182E-07","1.25927062781593E-06","1.44116293580374E-06","1.62372065951947E-06","1.83674657432747E-06","2.45094492152812E-06","6.13356671345515E-06","2.26241110535078E-05","0.000136794363382328","0.0160476842531322","0.740995101765442","37.0085765240715","1668.64288472529","2024.76885921758","2374.69373310161","5612.78803786166","6602.75474281803","7551.53691792708","8471.64130358855","9860.35753571377","11355.9234698343","12650.6337418133","13781.3537838423","14155.7236291421","15102.2774485813","17140.6570986756","19391.9430624502","21490.4270688456","24422.8529423252","28939.7694411","29250.1402357694","31943.5616440228","36883.4741566461","41122.3944786984","44371.9861116626","49672.9093288166","55204.0311193062","59515.7323216316","63926.6961416131","62534.1493522825","63118.0667726703","64446.6795295072","72625.5156527807","80912.1016776256",
"Pays-Bas","NLD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1842.97447563171","1920.29887568315","2038.04214866239","2181.54500656278","2532.93279063784","2805.86313682966","3015.64225062581","3271.17701455946","3589.67375200132","4341.5426281008","4808.30271765382","5392.26921647714","5977.72247978463","6781.39700797406","7857.34957463446","8418.23012534085","9509.24053710615","10209.0742870422","10975.9246720271","11650.5139166008","12443.0181345319","13044.6031250474","13416.7402493871","13832.1329958022","14526.7452757035","14960.663091638","15324.8845513378","15359.4272554512","15915.0432917297","16741.798706127","17592.6379342287","18437.624578644","19075.4218572163","19487.5677943134","20355.3909883209","21317.4766864053","22190.2092257441","23640.6555780829","25102.8047057883","26527.7425726444","28382.570784376","30030.885855699","31032.2127244475","31605.575045691","32507.8727576391","33755.3588055982","35760.5767883118","37796.4528214905","39353.8864788883","37799.5967184799","38469.566234782","38959.8105178231","38971.4999055205","39302.9053287847","39819.7261454012","40732.6526808888","41592.7152018454","43087.5749271976","44916.6602056777","46875.8089565828","45668.6638190523","48791.8697973951","53165.0689229959",
"Norvège","NOR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","10508.4325061801","11372.6407889634","12151.9599837094","12941.5760320979","14124.5359627257","15460.4976407189","16551.3984991255","17957.4625369166","19015.1323746504","20537.4069158592","23615.9950956754","26363.3030569256","29077.519371961","32805.0311416518","37733.8179861881","42883.847605615","48711.2756796067","54651.6933966989","60090.3596275727","66068.969141197","77902.2522897382","89034.0322296596","98261.4652957735","108917.138516512","122336.688084029","135436.443833088","139635.845670898","151633.246992707","157758.853333232","167649.064882286","176792.590687245","185391.056969326","189691.305129875","198377.269340312","206899.255248278","220944.562101531","240719.26919095","259091.787193964","262595.611743659","283838.568793251","336037.205350206","347096.683002673","344665.094369765","355782.385201721","389407.24012448","431951.395661662","477370.776820621","501188.642628515","549919.970001334","505249.624849287","532873.126605051","567308.51541503","594408.410518289","608378.810789698","615462.957483719","603280.032579072","595285.832375429","629737.189992435","673312.793349895","672589.182736538","643478.220458316","778729.808887048","1020532.04918999",
"Népal","NPL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","380.903065822274","391.022054300452","413.784657538808","428.092474280833","456.519379260897","498.711327059114","602.343533882891","547.561507630139","599.227562027737","652.802661309297","701.367899379944","699.654900597814","794.424274184775","747.527598869313","939.946908555741","1189.97170738286","1222.28375647138","1187.59376870649","1325.29421839413","1457.81453554285","1496.81650045556","1709.91580854654","1895.62391525262","2016.64641259152","2297.91712097055","2655.89985639578","3106.66387317426","3484.84607068654","4108.06300710789","4662.76526336248","5271.88039882691","6149.8365264454","7376.74712069524","8260.64016693375","9143.1189096861","9826.02059368935","10924.918305498","12065.3778114092","12692.0996072788","14166.9956418707","15451.7803701215","17691.8291985946","18136.7350253105","19165.7035098985","20641.0445483987","22423.7981123153","24664.7579199057","27245.5042187226","30342.676745056","36566.1803901522","43914.0348566782","57184.7631656212","64337.1579901136","71190.0700491466","81294.7588042869","87780.1504635672","93613.5467357301","109182.784211861","121232.827196396","133839.623263465","132500.360269454","144915.992511114","161508.59024812",
"Nauru","NRU","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4160.61925495888","3876.72029463074","3788.61472702545","2824.58361741502","4100.36122229815","5863.3831720903","5272.92256615565","6418.36040066129","9383.37801608579","8602.95492799701","9872.02925045704","9119.35628073313","11716.359185101","12412.25817497","14173.0962764173","14424.6620507748","15103.5322777101","15586.2840700184","16419.3242816546",
"Nouvelle-Zélande","NZL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1188.19014082132","1205.8417820391","1266.52864464142","1356.31718145193","1455.2790036358","1547.19839293867","1575.97882133114","1605.55313534745","1683.17489465449","1855.26361223312","","2402.73396424816","2710.8371500396","3107.08134940735","3343.58567318186","3693.68492750803","4489.31040025719","5013.46067559772","5680.50749711649","6656.80283049212","7737.47952070417","9385.26032833051","10512.341180571","11561.5915981621","12948.1577887267","14859.1050475809","17852.0161414533","19920.5961397508","21361.0891149418","22493.9379243453","22862.3340741186","21735.2865440188","22180.5362856415","23675.8860086221","25027.6243093923","26198.0726302608","27090.3001071811","27719.3028852511","28001.5727391874","29524.393105786","31064.8832205718","33168.9215307306","34236.0390021527","35881.5057608264","37812.5993883792","39414.8382882992","41104.0481766477","44195.5111510962","44463.5898398986","45160.368149491","46737.7663364516","48591.4689781022","49338.4905061137","52406.0692015038","53729.6579209565","55395.4961600208","57544.6002418277","60393.2607611767","62488.4707994939","64959.6320694087","64397.2731916231","70684.9395468952","76097.9350500593",
"Pays membres de l'OCDE","OED","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","29.4472307488729","29.8292777105755","36.0771728419658","37.6361011109685","38.0493918984064","38.0594400883787","39.8328993412758","62.3752093910058","123.474416320588","153.000414631124","159.238280405491","181.619418033894","198.857417254553","232.501643569765","753.303404374858","919.976397177824","1073.07412742194","1093.1461315008","1036.9762804711","1338.55676695202","2030.64094777004","2331.01911076733","2292.36388266372","2274.48178936865","2392.90476915997","2553.70427159313","1938.20904973238","1958.71649739688","1986.22302244688","2102.64914186755","2489.79786359173","2300.98665725335","2411.76449846793","2318.48747120956","2328.0490233986","2442.66046600683","2658.10481466164","2711.76190823962","2360.72727129169","2592.61605984606","3199.57594167524","3149.63668375969","3222.12497696221","3420.8590228656","3856.70588187642","4751.53618491153","5588.2189632394","6210.1655601182","8833.60964124106","6897.15314377523","8671.32051823892","9291.86402941186","9505.85462805385","9060.33516040119","8890.10385190111","7219.92301115327","6568.10828386088","6845.09013279599","7646.77232270057","7356.31254931815","6424.08104593059","7501.38985517217","9634.33762399214",
"Autres petits états","OSS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","388.517043024509","416.757727723738","426.167263830301","447.075066320257","490.301268825147","544.639552779459","587.299702211006","650.670596536948","682.337200189941","716.908642911132","805.368489098963","834.297257036076","874.634145990298","1049.87703004952","1331.86858326217","1631.99614883961","1856.21937504652","2066.88358997423","2357.74274217993","2518.04283007215","2904.57970875864","3301.23808175991","3690.83059178784","4000.7192768163","4465.79500819897","4861.50591992187","5113.69064719823","5491.34770222505","6255.46470607293","6893.00921732284","7416.27955253878","8561.82418497889","9898.94364117743","10686.3016577548","12171.4210079499","14017.107716195","15449.2362396975","17181.8256028625","18406.1566784033","19629.1763953165","27488.4698395006","29064.4897851104","30138.8239637458","32205.9079794732","36353.7953017141","40867.7424985734","46140.0614266355","50789.1181969912","57213.253095736","69427.1160626554","76454.8835481296","92025.1159880787","99139.0650145398","109018.810693778","120857.662634935","130080.645644941","153261.0866258","164307.587051102","178353.188984815","196147.421006131","209247.759412183","241119.293649332","283896.729260039",
"Panama","PAN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","476.621422214414","516.031863353181","545.119866520548","586.073007710415","610.42965533351","650.476057490103","687.789067741262","743.582215730027","776.950403384872","828.585278483546","891.054671320443","977.451458303401","1044.15554027527","1162.28388538668","1294.33883251433","1403.73381152313","1454.77918671731","1501.9432892374","1737.55476451993","1937.71548905908","2357.75015368012","2607.18004964325","2814.18185223536","2822.85381122412","2879.23883520824","2977.38897119566","3025.3472246947","2972.12831447948","2514.15393251871","2467.53530801093","2626.14328023876","2827.55838826176","3148.44753055729","3368.20278742197","3518.953402082","3524.8812713383","3561.29045759029","3775.57153627026","4012.05416513441","4121.56221968523","4099.00653989315","4084.2585357057","4163.52195937827","4304.10697986678","4629.02931602921","4953.12997978141","5385.56424337546","6205.82157550354","7197.11078610101","7618.43845900774","8124.55830734871","9403.43990821634","10767.2931788172","11932.2862205866","12837.2479584282","13669.5594424097","14382.2323819969","15185.9724813803","16156.0742942819","16472.8317548406","13293.3332050433","15491.2897902482","17357.6286293985",
"Pérou","PER","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","6.90244409054987E-06","7.41649529857333E-06","8.16204171637126E-06","8.68429564528401E-06","1.02047037322301E-05","1.17532508268627E-05","1.35096324378566E-05","1.50115428478629E-05","1.7284290324045E-05","1.88053668125275E-05","2.12077251787317E-05","2.30597754099204E-05","2.4882411511067E-05","2.8994126955182E-05","3.56190105295316E-05","4.42654707364189E-05","5.68308230475712E-05","7.55141835000933E-05","0.000117383941015045","0.000210160590426799","0.000299496880532043","0.000509829100819168","0.000827410231000004","0.00150046343169717","0.00316390860892085","0.00838059141189298","0.0150869985224488","0.030044900379559","0.18255244063756","4.1827101578404","247.271501262896","1182.93492017847","1951.30734914641","2946.53536153664","4110.32562798599","4918.92222419231","5444.42706444664","6106.9443216831","6297.33429399836","6470.2671646407","6775.00659458637","6756.52840437108","7049.36907029186","7397.25871682213","8171.49663953542","8908.46702807772","10227.6241938379","11177.9256693275","12244.5578961601","12545.7240888671","14258.9840179665","16047.678855499","17080.2695795226","18095.1248766221","18779.7957504774","19680.2128219965","20803.4110928549","21768.0247030531","22717.3417019977","23213.6245755923","21192.0183411642","25749.276941734","27328.8475619734",
